partner_id	evaluationId	announcementId	announcementNo	announcementTitle	branchName	workStatus	evaluationStatus	priority	bidType	category	prefecture	publishDate	deadline	evaluatedAt	organization
ptn-87	668	ann-112	112	道路舗装工事（下流工区）	沖縄支店	in_progress	all_met	2	designated_competitive	舗装工事	東京都	2025-11-24	2025-12-24	2025-11-26T10:49:00	防衛省 東北防衛局
ptn-87	681	ann-114	114	右岸道路拡幅工事その4	仙台支店	not_started	other_only_unmet	3	planning_competition	土木工事	東京都	2025-11-15	2025-12-24	2025-11-18T14:20:00	防衛省 近畿中部防衛局
ptn-87	655	ann-110	110	立体駐車場建設工事（第四地区・第10工区）	関東支店	in_progress	all_met	5	open_competitive	建築工事	東京都	2025-11-17	2025-12-23	2025-11-18T15:18:00	国土交通省 沖縄総合事務局
ptn-87	629	ann-105	105	非常用発電機設置工事（中央地区・第5工区）	千葉支店	completed	unmet	4	other	電気工事	埼玉県	2025-11-11	2025-12-22	2025-11-13T16:16:00	国土交通省 北海道開発局
ptn-87	642	ann-107	107	消火設備更新工事（第一工区）	東京支店	not_started	unmet	4	open_competitive	消防施設工事	千葉県	2025-11-23	2025-12-22	2025-11-26T11:47:00	国土交通省 北陸地方整備局
ptn-87	603	ann-101	101	令和7年度 北地区アスベスト除去工事	静岡支店	not_started	other_only_unmet	5	open_counter	解体工事	茨城県	2025-11-17	2025-12-21	2025-11-20T17:14:00	国土交通省 関東地方整備局
ptn-87	616	ann-103	103	太陽光発電設備設置工事（第3期）	大阪支店	in_progress	unmet	2	opinion_request	電気工事	群馬県	2025-11-10	2025-12-21	2025-11-11T12:45:00	国土交通省 九州地方整備局
ptn-88	727	ann-122	122	防護柵設置工事（南工区）	東京支店	in_progress	all_met	3	open_competitive	土木工事	神奈川県	2025-11-16	2025-12-27	2025-11-17T15:42:00	NEXCO中日本
ptn-88	714	ann-119	119	乙道路照明設置工事その9	新潟支店	not_started	unmet	5	unknown	電気工事	東京都	2025-11-15	2025-12-26	2025-11-18T11:11:00	農林水産省 九州農政局
ptn-88	688	ann-115	115	道路新設工事（A地区・第5工区）	北陸支店	in_progress	unmet	4	preferred_designation	土木工事	東京都	2025-11-25	2025-12-25	2025-11-26T12:09:00	防衛省 九州防衛局
ptn-88	701	ann-117	117	自転車道整備工事（C工区）	名古屋支店	not_started	unmet	5	document_request	土木工事	東京都	2025-11-20	2025-12-25	2025-11-22T16:40:00	法務省 大阪矯正管区
ptn-88	662	ann-111	111	令和8年度 上流地区道路改良工事	九州支店	not_started	all_met	1	designated_competitive	土木工事	東京都	2025-11-18	2025-12-24	2025-11-20T13:07:00	防衛省 北海道防衛局
ptn-88	675	ann-113	113	道路維持修繕工事（第3期）	札幌支店	in_progress	other_only_unmet	3	negotiated_contract	土木工事	東京都	2025-11-25	2025-12-24	2025-11-28T17:38:00	防衛省 北関東防衛局
ptn-88	649	ann-109	109	第三駐車場整備工事その9	広島支店	completed	all_met	5	open_competitive	土木工事	千葉県	2025-11-13	2025-12-23	2025-11-14T09:36:00	国土交通省 四国地方整備局
ptn-88	636	ann-106	106	令和6年度 本地区受変電設備更新工事	本店	in_progress	unmet	4	open_competitive	電気工事	埼玉県	2025-11-24	2025-12-22	2025-11-27T14:05:00	国土交通省 中部地方整備局
ptn-88	610	ann-102	102	地下タンク撤去工事（南工区）	横浜支店	completed	unmet	2	document_request	解体工事	栃木県	2025-11-20	2025-12-21	2025-11-21T15:03:00	国土交通省 近畿地方整備局
ptn-88	623	ann-104	104	西蓄電池設備設置工事その4	京都支店	not_started	unmet	3	unknown	電気工事	埼玉県	2025-11-11	2025-12-21	2025-11-13T10:34:00	国土交通省 東北地方整備局
ptn-89	721	ann-121	121	令和6年度 北地区道路区画線設置工事	本店	not_started	all_met	3	open_competitive	塗装工事	神奈川県	2025-11-28	2025-12-27	2025-11-29T09:00:00	NEXCO東日本
ptn-89	734	ann-123	123	橋梁補修工事（第3期）	関東支店	not_started	all_met	4	open_competitive	土木工事	神奈川県	2025-11-28	2025-12-27	2025-11-30T13:31:00	NEXCO西日本
ptn-89	708	ann-118	118	交差点改良工事（第8期）	千葉支店	in_progress	unmet	5	opinion_request	土木工事	東京都	2025-11-20	2025-12-26	2025-11-23T14:29:00	農林水産省 関東農政局
ptn-89	695	ann-116	116	令和7年度 B地区歩道整備工事	大阪支店	in_progress	unmet	5	open_counter	土木工事	東京都	2025-11-25	2025-12-25	2025-11-27T10:58:00	法務省 東京矯正管区
ptn-89	669	ann-112	112	道路舗装工事（下流工区）	福岡支店	completed	other_only_unmet	3	designated_competitive	舗装工事	東京都	2025-11-24	2025-12-24	2025-11-27T11:56:00	防衛省 東北防衛局
ptn-89	682	ann-114	114	右岸道路拡幅工事その4	静岡支店	not_started	unmet	4	planning_competition	土木工事	東京都	2025-11-15	2025-12-24	2025-11-16T15:27:00	防衛省 近畿中部防衛局
ptn-89	643	ann-108	108	自動火災報知設備工事（第8期）	仙台支店	not_started	all_met	5	open_competitive	消防施設工事	千葉県	2025-11-18	2025-12-23	2025-11-19T12:54:00	国土交通省 中国地方整備局
ptn-89	656	ann-110	110	立体駐車場建設工事（第四地区・第10工区）	四国支店	in_progress	all_met	5	open_competitive	建築工事	東京都	2025-11-17	2025-12-23	2025-11-19T16:25:00	国土交通省 沖縄総合事務局
ptn-89	630	ann-105	105	非常用発電機設置工事（中央地区・第5工区）	東北支店	completed	unmet	4	other	電気工事	埼玉県	2025-11-11	2025-12-22	2025-11-14T17:23:00	国土交通省 北海道開発局
ptn-89	617	ann-103	103	太陽光発電設備設置工事（第3期）	神戸支店	in_progress	unmet	3	opinion_request	電気工事	群馬県	2025-11-10	2025-12-21	2025-11-12T13:52:00	国土交通省 九州地方整備局
ptn-90	728	ann-122	122	防護柵設置工事（南工区）	広島支店	in_progress	all_met	4	open_competitive	土木工事	神奈川県	2025-11-16	2025-12-27	2025-11-18T16:49:00	NEXCO中日本
ptn-90	741	ann-124	124	西橋梁耐震補強工事その4	九州支店	not_started	other_only_unmet	4	open_competitive	土木工事	神奈川県	2025-11-28	2025-12-27	2025-12-01T11:20:00	首都高速道路株式会社
ptn-90	715	ann-120	120	道路標識設置工事（丙地区・第10工区）	東北支店	in_progress	all_met	2	other	土木工事	神奈川県	2025-11-22	2025-12-26	2025-11-23T12:18:00	林野庁 関東森林管理局
ptn-90	689	ann-115	115	道路新設工事（A地区・第5工区）	横浜支店	completed	unmet	5	preferred_designation	土木工事	東京都	2025-11-25	2025-12-25	2025-11-27T13:16:00	防衛省 九州防衛局
ptn-90	702	ann-117	117	自転車道整備工事（C工区）	京都支店	not_started	unmet	5	document_request	土木工事	東京都	2025-11-20	2025-12-25	2025-11-23T17:47:00	法務省 大阪矯正管区
ptn-90	663	ann-111	111	令和8年度 上流地区道路改良工事	名古屋支店	not_started	other_only_unmet	3	designated_competitive	土木工事	東京都	2025-11-18	2025-12-24	2025-11-21T14:14:00	防衛省 北海道防衛局
ptn-90	676	ann-113	113	道路維持修繕工事（第3期）	新潟支店	in_progress	unmet	4	negotiated_contract	土木工事	東京都	2025-11-25	2025-12-24	2025-11-26T09:45:00	防衛省 北関東防衛局
ptn-90	650	ann-109	109	第三駐車場整備工事その9	北陸支店	completed	all_met	5	open_competitive	土木工事	千葉県	2025-11-13	2025-12-23	2025-11-15T10:43:00	国土交通省 四国地方整備局
ptn-90	637	ann-107	107	消火設備更新工事（第一工区）	札幌支店	in_progress	all_met	5	open_competitive	消防施設工事	千葉県	2025-11-23	2025-12-22	2025-11-24T15:12:00	国土交通省 北陸地方整備局
ptn-90	624	ann-104	104	西蓄電池設備設置工事その4	沖縄支店	not_started	unmet	4	unknown	電気工事	埼玉県	2025-11-11	2025-12-21	2025-11-14T11:41:00	国土交通省 東北地方整備局
ptn-91															
ptn-92	638	ann-107	107	消火設備更新工事（第一工区）	新潟支店	in_progress	all_met	5	open_competitive	消防施設工事	千葉県	2025-11-23	2025-12-22	2025-11-25T16:19:00	国土交通省 北陸地方整備局
ptn-93	645	ann-108	108	自動火災報知設備工事（第8期）	東京支店	in_progress	other_only_unmet	2	open_competitive	消防施設工事	千葉県	2025-11-18	2025-12-23	2025-11-21T14:08:00	国土交通省 中国地方整備局
ptn-93	658	ann-110	110	立体駐車場建設工事（第四地区・第10工区）	神戸支店	in_progress	unmet	3	open_competitive	建築工事	東京都	2025-11-17	2025-12-23	2025-11-18T09:39:00	国土交通省 沖縄総合事務局
ptn-94	665	ann-111	111	令和8年度 上流地区道路改良工事	沖縄支店	in_progress	unmet	4	designated_competitive	土木工事	東京都	2025-11-18	2025-12-24	2025-11-20T16:28:00	防衛省 北海道防衛局
ptn-94	678	ann-113	113	道路維持修繕工事（第3期）	仙台支店	in_progress	unmet	5	negotiated_contract	土木工事	東京都	2025-11-25	2025-12-24	2025-11-28T11:59:00	防衛省 北関東防衛局
ptn-94	652	ann-109	109	第三駐車場整備工事その9	関東支店	not_started	unmet	3	open_competitive	土木工事	千葉県	2025-11-13	2025-12-23	2025-11-14T12:57:00	国土交通省 四国地方整備局
ptn-95	685	ann-115	115	道路新設工事（A地区・第5工区）	静岡支店	in_progress	all_met	5	preferred_designation	土木工事	東京都	2025-11-25	2025-12-25	2025-11-26T09:48:00	防衛省 九州防衛局
ptn-95	698	ann-117	117	自転車道整備工事（C工区）	大阪支店	in_progress	all_met	3	document_request	土木工事	東京都	2025-11-20	2025-12-25	2025-11-22T13:19:00	法務省 大阪矯正管区
ptn-95	672	ann-112	112	道路舗装工事（下流工区）	札幌支店	not_started	unmet	5	designated_competitive	舗装工事	東京都	2025-11-24	2025-12-24	2025-11-27T14:17:00	防衛省 東北防衛局
ptn-95	659	ann-110	110	立体駐車場建設工事（第四地区・第10工区）	九州支店	completed	unmet	4	open_competitive	建築工事	東京都	2025-11-17	2025-12-23	2025-11-19T10:46:00	国土交通省 沖縄総合事務局
ptn-96	705	ann-118	118	交差点改良工事（第8期）	京都支店	in_progress	other_only_unmet	4	opinion_request	土木工事	東京都	2025-11-20	2025-12-26	2025-11-23T11:08:00	農林水産省 関東農政局
ptn-96	718	ann-120	120	道路標識設置工事（丙地区・第10工区）	本店	in_progress	unmet	4	other	土木工事	神奈川県	2025-11-22	2025-12-26	2025-11-23T15:39:00	林野庁 関東森林管理局
ptn-96	692	ann-116	116	令和7年度 B地区歩道整備工事	横浜支店	not_started	all_met	3	open_counter	土木工事	東京都	2025-11-25	2025-12-25	2025-11-27T16:37:00	法務省 東京矯正管区
ptn-96	666	ann-111	111	令和8年度 上流地区道路改良工事	福岡支店	in_progress	unmet	5	designated_competitive	土木工事	東京都	2025-11-18	2025-12-24	2025-11-21T17:35:00	防衛省 北海道防衛局
ptn-96	679	ann-114	114	右岸道路拡幅工事その4	新潟支店	completed	all_met	5	planning_competition	土木工事	東京都	2025-11-15	2025-12-24	2025-11-16T12:06:00	防衛省 近畿中部防衛局
ptn-97	725	ann-121	121	令和6年度 北地区道路区画線設置工事	広島支店	in_progress	unmet	5	open_competitive	塗装工事	神奈川県	2025-11-28	2025-12-27	2025-11-30T13:28:00	NEXCO東日本
ptn-97	738	ann-123	123	橋梁補修工事（第3期）	九州支店	in_progress	unmet	5	open_competitive	土木工事	神奈川県	2025-11-28	2025-12-27	2025-12-01T17:59:00	NEXCO西日本
ptn-97	712	ann-119	119	乙道路照明設置工事その9	東北支店	not_started	unmet	4	unknown	電気工事	東京都	2025-11-15	2025-12-26	2025-11-16T09:57:00	農林水産省 九州農政局
ptn-97	686	ann-115	115	道路新設工事（A地区・第5工区）	東京支店	in_progress	all_met	2	preferred_designation	土木工事	東京都	2025-11-25	2025-12-25	2025-11-27T10:55:00	防衛省 九州防衛局
ptn-97	699	ann-117	117	自転車道整備工事（C工区）	神戸支店	completed	other_only_unmet	4	document_request	土木工事	東京都	2025-11-20	2025-12-25	2025-11-23T14:26:00	法務省 大阪矯正管区
ptn-97	673	ann-113	113	道路維持修繕工事（第3期）	千葉支店	not_started	all_met	5	negotiated_contract	土木工事	東京都	2025-11-25	2025-12-24	2025-11-26T15:24:00	防衛省 北関東防衛局
ptn-98	745	ann-125	125	橋梁塗装工事（中央地区・第5工区）	名古屋支店	in_progress	all_met	3	open_competitive	塗装工事	新潟県	2025-11-20	2025-12-28	2025-11-21T15:48:00	阪神高速道路株式会社
ptn-98	758	ann-127	127	歩道橋設置工事（第一工区）	新潟支店	in_progress	all_met	4	designated_competitive	土木工事	石川県	2025-11-21	2025-12-28	2025-11-23T10:19:00	UR都市機構 東日本都市再生本部
ptn-98	732	ann-122	122	防護柵設置工事（南工区）	四国支店	not_started	unmet	5	open_competitive	土木工事	神奈川県	2025-11-16	2025-12-27	2025-11-19T11:17:00	NEXCO中日本
ptn-98	706	ann-118	118	交差点改良工事（第8期）	沖縄支店	in_progress	unmet	4	opinion_request	土木工事	東京都	2025-11-20	2025-12-26	2025-11-21T12:15:00	農林水産省 関東農政局
ptn-98	719	ann-120	120	道路標識設置工事（丙地区・第10工区）	仙台支店	completed	unmet	5	other	土木工事	神奈川県	2025-11-22	2025-12-26	2025-11-24T16:46:00	林野庁 関東森林管理局
ptn-98	693	ann-116	116	令和7年度 B地区歩道整備工事	関東支店	not_started	other_only_unmet	3	open_counter	土木工事	東京都	2025-11-25	2025-12-25	2025-11-28T17:44:00	法務省 東京矯正管区
ptn-98	680	ann-114	114	右岸道路拡幅工事その4	本店	completed	all_met	2	planning_competition	土木工事	東京都	2025-11-15	2025-12-24	2025-11-17T13:13:00	防衛省 近畿中部防衛局
ptn-99	765	ann-128	128	橋梁床版補修工事（第8期）	東京支店	in_progress	other_only_unmet	5	negotiated_contract	土木工事	福井県	2025-11-29	2025-12-29	2025-12-02T17:08:00	UR都市機構 西日本支社
ptn-99	778	ann-130	130	橋梁支承補修工事（第四地区・第10工区）	神戸支店	in_progress	unmet	5	preferred_designation	土木工事	長野県	2025-12-01	2025-12-29	2025-12-02T12:39:00	鉄道建設・運輸施設整備支援機構
ptn-99	752	ann-126	126	令和8年度 本地区橋梁架替工事	千葉支店	not_started	all_met	4	designated_competitive	土木工事	富山県	2025-11-21	2025-12-28	2025-11-23T13:37:00	本州四国連絡高速道路株式会社
ptn-99	726	ann-121	121	令和6年度 北地区道路区画線設置工事	北陸支店	in_progress	unmet	5	open_competitive	塗装工事	神奈川県	2025-11-28	2025-12-27	2025-12-01T14:35:00	NEXCO東日本
ptn-99	739	ann-124	124	西橋梁耐震補強工事その4	大阪支店	completed	all_met	3	open_competitive	土木工事	神奈川県	2025-11-28	2025-12-27	2025-11-29T09:06:00	首都高速道路株式会社
ptn-99	713	ann-119	119	乙道路照明設置工事その9	札幌支店	not_started	unmet	5	unknown	電気工事	東京都	2025-11-15	2025-12-26	2025-11-17T10:04:00	農林水産省 九州農政局
ptn-99	687	ann-115	115	道路新設工事（A地区・第5工区）	広島支店	in_progress	other_only_unmet	3	preferred_designation	土木工事	東京都	2025-11-25	2025-12-25	2025-11-28T11:02:00	防衛省 九州防衛局
ptn-99	700	ann-117	117	自転車道整備工事（C工区）	九州支店	completed	unmet	4	document_request	土木工事	東京都	2025-11-20	2025-12-25	2025-11-21T15:33:00	法務省 大阪矯正管区
ptn-100	785	ann-131	131	令和7年度 上流地区河川護岸工事	沖縄支店	in_progress	unmet	5	open_counter	土木工事	長野県	2025-11-27	2025-12-30	2025-11-29T10:28:00	東日本高速道路株式会社 関東支社
ptn-100	798	ann-133	133	河川改修工事（第3期）	仙台支店	in_progress	unmet	3	opinion_request	土木工事	静岡県	2025-11-30	2025-12-30	2025-12-03T14:59:00	関西エアポート株式会社
